listing_id,category_l1,category_l2,property_type,neighborhood,price_ars,covered_area_m2,total_area_m2,rooms,bedrooms,bathrooms,age_years,has_garage,has_balcony,has_pool,lat,lng,created_at
MLA451828972,Inmuebles,Alquiler,PH,Belgrano,929000.0,48.0,55.0,2.0,1.0,1.0,6.0,True,False,True,-34.588209,-58.469818,2025-04-23 00:00:00
MLA305341264,Inmuebles,Alquiler,PH,Nuñez,475000.0,47.0,62.0,2.0,1.0,1.0,31.0,True,False,True,-34.540675,-58.465598,2024-01-03 00:00:00
MLA560341543,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,812000.0,,43.0,1.0,1.0,1.0,,True,False,False,-34.590564,-58.423594,2024-08-07 00:00:00
MLA568009461,Inmuebles,Alquiler,DEPARTAMENTO,Flores,611000.0,44.0,44.0,2.0,1.0,1.0,20.0,False,True,False,-34.621568,-58.471616,2024-01-10 00:00:00
MLA709366652,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,592000.0,42.0,42.0,2.0,1.0,1.0,69.0,True,True,False,-34.584546,-58.450945,2024-07-22 00:00:00
MLA277812701,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,741000.0,52.0,52.0,2.0,1.0,1.0,15.0,False,True,False,-34.56421,-58.471739,2024-09-30 00:00:00
MLA665710586,Inmuebles,Alquiler,CASA,Palermo,3887000.0,150.0,,5.0,4.0,3.0,17.0,True,False,True,-34.568659,-58.427784,2025-05-17 00:00:00
MLA202974681,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,,42.0,42.0,2.0,1.0,1.0,,False,False,False,-34.601196,-58.446319,2024-09-17 00:00:00
MLA366679731,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,898000.0,46.0,,3.0,2.0,1.0,6.0,False,True,False,-34.578813,-58.436728,2024-01-29 00:00:00
MLA950512053,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,611000.0,37.0,37.0,1.0,1.0,1.0,37.0,False,True,False,-34.566563,-58.46214,2025-02-06 00:00:00
MLA449550620,Inmuebles,Alquiler,PH,Caballito,670000.0,63.0,67.0,2.0,1.0,1.0,12.0,False,False,False,-34.609284,-58.430291,2024-03-24 00:00:00
MLA257455842,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,2368000.0,122.0,122.0,6.0,5.0,4.0,25.0,False,True,False,-34.618463,-58.391335,2025-04-10 00:00:00
MLA927878553,Inmuebles,Alquiler,CASA,Almagro,1377000.0,95.0,240.0,3.0,2.0,1.0,0.0,False,False,True,-34.591296,-58.422779,2025-04-12 00:00:00
MLA773319828,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,629000.0,30.0,30.0,1.0,1.0,1.0,2.0,True,False,True,-34.597378,-58.393281,2024-01-24 00:00:00
MLA918190262,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,2539000.0,139.0,139.0,6.0,5.0,4.0,1.0,False,True,True,-34.62001,-58.336766,2024-08-02 00:00:00
MLA448387133,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,647000.0,56.0,56.0,2.0,1.0,1.0,1.0,False,True,False,-34.61099,-58.440462,2024-08-25 00:00:00
MLA273576657,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1179000.0,39.0,39.0,1.0,1.0,,,True,True,False,-34.567321,-58.468695,2025-02-04 00:00:00
MLA687720323,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,2243000.0,127.0,,6.0,5.0,3.0,3.0,False,True,False,-34.619782,-58.421601,2025-05-17 00:00:00
MLA719364230,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,740000.0,39.0,39.0,2.0,1.0,1.0,6.0,False,False,False,-34.596946,-58.406326,2024-02-27 00:00:00
MLA262355961,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,342000.0,27.0,27.0,1.0,1.0,1.0,0.0,False,True,False,-34.614365,-58.383239,2024-04-29 00:00:00
MLA615727385,Inmuebles,Alquiler,PH,Boedo,932000.0,74.0,93.0,2.0,1.0,1.0,29.0,False,True,False,-34.627044,-58.397684,2024-11-09 00:00:00
MLA235150378,Inmuebles,Alquiler,PH,Almagro,1435000.0,97.0,,4.0,3.0,2.0,3.0,True,False,True,-34.624812,-58.419507,2025-05-29 00:00:00
MLA240083307,Inmuebles,Alquiler,PH,Colegiales,919000.0,59.0,,2.0,1.0,1.0,20.0,True,False,True,-34.565883,-58.458091,2024-11-16 00:00:00
MLA878052466,Inmuebles,Alquiler,PH,Belgrano,,108.0,,3.0,2.0,1.0,36.0,True,False,False,-34.584816,-58.448883,2024-04-15 00:00:00
MLA941068379,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,762000.0,41.0,41.0,2.0,1.0,1.0,3.0,True,True,False,-34.602209,-58.42153,2025-08-12 00:00:00
MLA180735218,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,564000.0,57.0,57.0,2.0,1.0,,12.0,False,True,False,-34.61212,-58.436583,2024-06-30 00:00:00
MLA418106474,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,636000.0,47.0,47.0,2.0,1.0,1.0,9.0,False,True,False,-34.616947,-58.429475,2024-10-30 00:00:00
MLA414631958,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,2101000.0,117.0,,6.0,5.0,3.0,21.0,False,True,False,-34.613802,-58.440624,2024-10-02 00:00:00
MLA603441198,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,371000.0,38.0,38.0,2.0,1.0,1.0,1.0,False,True,False,-34.638031,-58.395314,2024-03-20 00:00:00
MLA774546704,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,506000.0,27.0,27.0,1.0,1.0,1.0,14.0,False,True,False,-34.542266,-58.451486,2025-02-21 00:00:00
MLA354032933,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,669000.0,35.0,35.0,2.0,1.0,1.0,,True,True,False,-34.58141,-58.449381,2024-11-02 00:00:00
MLA262217773,Inmuebles,Alquiler,CASA,Colegiales,,69.0,211.0,3.0,2.0,2.0,3.0,True,True,False,-34.567052,-58.466955,2024-05-12 00:00:00
MLA178388526,Inmuebles,Alquiler,PH,Flores,1455000.0,109.0,133.0,5.0,4.0,3.0,41.0,True,False,False,-34.642345,-58.437702,2024-08-01 00:00:00
MLA394602034,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,345000.0,37.0,,2.0,1.0,1.0,6.0,False,False,False,-34.612642,-58.371848,2024-10-27 00:00:00
MLA322667974,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,396000.0,20.0,,1.0,1.0,1.0,5.0,False,False,True,-34.592396,-58.498474,2025-02-26 00:00:00
MLA139121668,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,,60.0,,3.0,2.0,2.0,42.0,False,False,False,-34.642364,-58.413653,2025-03-30 00:00:00
MLA164363718,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,489000.0,41.0,,2.0,1.0,1.0,18.0,False,False,False,-34.608365,-58.382471,2024-09-02 00:00:00
MLA881595130,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1175000.0,70.0,70.0,3.0,2.0,1.0,,True,True,False,-34.570795,-58.450282,2024-11-06 00:00:00
MLA160134763,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,359000.0,,32.0,2.0,1.0,1.0,6.0,False,True,False,-34.605104,-58.407353,2024-05-15 00:00:00
MLA603276671,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,658000.0,54.0,54.0,3.0,2.0,1.0,42.0,False,False,False,-34.575338,-58.484935,2024-09-10 00:00:00
MLA261706356,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1710000.0,86.0,86.0,4.0,3.0,2.0,3.0,True,True,False,-34.569574,-58.460839,2024-11-14 00:00:00
MLA450273719,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1209000.0,71.0,71.0,3.0,2.0,2.0,,True,False,False,-34.575349,-58.443114,2025-04-29 00:00:00
MLA832590402,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,,74.0,74.0,4.0,3.0,2.0,2.0,False,True,False,-34.597924,-58.438848,2025-02-16 00:00:00
MLA798847106,Inmuebles,Alquiler,PH,Recoleta,2180000.0,92.0,120.0,3.0,2.0,1.0,11.0,False,False,True,-34.586012,-58.394664,2025-03-05 00:00:00
MLA310639323,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,276000.0,20.0,20.0,1.0,1.0,1.0,49.0,False,False,False,-34.611139,-58.436053,2024-11-03 00:00:00
MLA583935794,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,708000.0,55.0,55.0,3.0,2.0,2.0,,True,False,True,-34.636013,-58.360912,2024-07-02 00:00:00
MLA338476537,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1478000.0,68.0,68.0,3.0,2.0,1.0,,False,True,False,-34.547365,-58.46598,2024-04-18 00:00:00
MLA478142197,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,907000.0,54.0,,2.0,1.0,1.0,24.0,False,True,False,-34.525002,-58.463857,2024-12-28 00:00:00
MLA304672913,Inmuebles,Alquiler,PH,San Telmo,739000.0,59.0,69.0,2.0,1.0,1.0,54.0,False,True,True,-34.599309,-58.368406,2024-11-30 00:00:00
MLA332665668,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,528000.0,38.0,,2.0,1.0,1.0,29.0,True,True,False,-34.614689,-58.46723,2025-07-07 00:00:00
MLA947056467,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,563000.0,47.0,47.0,2.0,1.0,1.0,,False,True,False,-34.617586,-58.375482,2025-03-10 00:00:00
MLA143989416,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1565000.0,89.0,89.0,4.0,3.0,2.0,,False,True,False,-34.575939,-58.435646,2024-09-09 00:00:00
MLA638497864,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,504000.0,31.0,31.0,1.0,1.0,1.0,,False,False,False,-34.578307,-58.438646,2024-05-02 00:00:00
MLA765203422,Inmuebles,Alquiler,PH,Villa Crespo,,108.0,127.0,4.0,3.0,2.0,,True,False,True,-34.604305,-58.457149,2025-01-25 00:00:00
MLA313539385,Inmuebles,Alquiler,DEPARTAMENTO,Flores,2554000.0,132.0,132.0,6.0,5.0,4.0,29.0,True,False,False,-34.601376,-58.457072,2024-08-25 00:00:00
MLA911791854,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1274000.0,72.0,,4.0,3.0,3.0,13.0,False,True,False,-34.57167,-58.498011,2025-03-24 00:00:00
MLA172523885,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1247000.0,85.0,85.0,3.0,2.0,1.0,,False,True,False,-34.568079,-58.426624,2024-07-28 00:00:00
MLA908720278,Inmuebles,Alquiler,CASA,San Telmo,1206000.0,61.0,225.0,3.0,2.0,2.0,,True,False,True,-34.62954,-58.385919,2025-01-28 00:00:00
MLA204319983,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,1716000.0,88.0,88.0,5.0,4.0,2.0,,True,True,False,-34.580745,-58.384926,2024-09-16 00:00:00
MLA133989889,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,348000.0,30.0,30.0,1.0,1.0,1.0,,False,False,False,-34.629576,-58.373501,2024-11-18 00:00:00
MLA683257379,Inmuebles,Alquiler,DEPARTAMENTO,Flores,948000.0,76.0,,4.0,3.0,2.0,26.0,False,False,False,-34.63131,-58.466992,2024-07-08 00:00:00
MLA730089331,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,,23.0,,1.0,1.0,1.0,7.0,False,True,False,-34.629272,-58.42422,2025-01-19 00:00:00
MLA803570239,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,1252000.0,78.0,78.0,3.0,2.0,1.0,,False,True,False,-34.597834,-58.4246,2024-09-19 00:00:00
MLA454191825,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,,40.0,40.0,2.0,1.0,1.0,16.0,False,False,False,-34.610274,-58.436579,2025-04-28 00:00:00
MLA426721688,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,998000.0,85.0,85.0,4.0,3.0,2.0,15.0,False,False,False,-34.62819,-58.443539,2025-07-06 00:00:00
MLA379795719,Inmuebles,Alquiler,DEPARTAMENTO,Flores,292000.0,29.0,29.0,1.0,1.0,1.0,8.0,False,False,False,-34.647807,-58.47038,2025-07-10 00:00:00
MLA730641170,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,889000.0,39.0,39.0,2.0,1.0,1.0,7.0,False,True,False,-34.565457,-58.446784,2024-03-02 00:00:00
MLA941526382,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,717000.0,51.0,,3.0,2.0,1.0,12.0,True,True,False,-34.586826,-58.473694,2025-02-24 00:00:00
MLA869187571,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,371000.0,22.0,22.0,1.0,1.0,1.0,23.0,False,True,True,-34.565664,-58.47503,2025-03-20 00:00:00
MLA315350585,Inmuebles,Alquiler,PH,Caballito,,47.0,65.0,2.0,1.0,1.0,21.0,True,False,False,-34.623529,-58.402107,2024-10-04 00:00:00
MLA141161071,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,949000.0,62.0,62.0,4.0,3.0,2.0,,False,True,False,-34.607971,-58.443483,2024-07-20 00:00:00
MLA553405046,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,664000.0,57.0,57.0,3.0,2.0,2.0,18.0,False,True,False,-34.614972,-58.417892,2024-12-04 00:00:00
MLA259908892,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,646000.0,41.0,41.0,2.0,1.0,1.0,23.0,False,True,False,-34.604384,-58.399787,2024-11-28 00:00:00
MLA345336016,Inmuebles,Alquiler,PH,Recoleta,,61.0,71.0,2.0,1.0,1.0,,True,False,False,-34.590769,-58.396487,2024-07-10 00:00:00
MLA555351530,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,358000.0,35.0,35.0,2.0,1.0,1.0,37.0,False,True,False,-34.617205,-58.442398,2024-12-08 00:00:00
MLA430727103,Inmuebles,Alquiler,DEPARTAMENTO,Flores,705000.0,34.0,34.0,2.0,1.0,1.0,13.0,False,False,False,-34.611004,-58.458776,2024-02-20 00:00:00
MLA884502440,Inmuebles,Alquiler,DEPARTAMENTO,Flores,433000.0,36.0,,1.0,1.0,1.0,,False,True,False,-34.641048,-58.471269,2024-02-09 00:00:00
MLA623210748,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,267000.0,25.0,,1.0,1.0,1.0,,False,False,False,-34.576078,-58.438583,2025-06-04 00:00:00
MLA774314513,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,,53.0,53.0,2.0,1.0,1.0,6.0,False,True,False,-34.569417,-58.460262,2025-06-17 00:00:00
MLA761124801,Inmuebles,Alquiler,PH,Recoleta,1096000.0,48.0,55.0,2.0,,1.0,3.0,False,False,False,-34.578937,-58.397363,2025-02-08 00:00:00
MLA795937974,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,267000.0,22.0,22.0,,1.0,1.0,1.0,False,False,False,-34.60897,-58.418765,2024-01-12 00:00:00
MLA724811552,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,417000.0,51.0,51.0,2.0,1.0,1.0,22.0,False,True,False,-34.631566,-58.411302,2025-05-07 00:00:00
MLA190576485,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,716000.0,59.0,,2.0,1.0,1.0,,False,False,False,-34.602449,-58.434552,2024-02-18 00:00:00
MLA408929832,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,825000.0,57.0,,2.0,1.0,1.0,2.0,False,True,False,-34.589017,-58.437263,2025-06-18 00:00:00
MLA297983373,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,705000.0,51.0,51.0,2.0,1.0,1.0,0.0,False,False,False,-34.562115,-58.444037,2025-07-25 00:00:00
MLA698975321,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,524000.0,39.0,39.0,2.0,1.0,1.0,22.0,False,False,False,-34.562108,-58.453024,2025-07-25 00:00:00
MLA645484665,Inmuebles,Alquiler,PH,Boedo,2014000.0,151.0,167.0,5.0,4.0,3.0,7.0,True,True,True,-34.611928,-58.422238,2024-03-04 00:00:00
MLA537322856,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1263000.0,65.0,65.0,2.0,1.0,1.0,13.0,False,True,False,-34.586989,-58.5015,2024-03-03 00:00:00
MLA613896683,Inmuebles,Alquiler,PH,Villa Urquiza,860000.0,,71.0,3.0,2.0,2.0,54.0,True,False,True,-34.582805,-58.498275,2025-01-17 00:00:00
MLA421726314,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1291000.0,106.0,106.0,5.0,4.0,3.0,,False,True,False,-34.577054,-58.474273,2025-06-02 00:00:00
MLA624153794,Inmuebles,Alquiler,PH,Recoleta,1658000.0,67.0,81.0,2.0,1.0,1.0,0.0,False,True,False,-34.583374,-58.390974,2024-12-19 00:00:00
MLA318421114,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1849000.0,66.0,66.0,3.0,2.0,2.0,,False,False,False,-34.604248,-58.401638,2024-05-28 00:00:00
MLA467507142,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,584000.0,32.0,32.0,2.0,1.0,1.0,,False,False,False,-34.630458,-58.435826,2024-06-13 00:00:00
MLA881829533,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,871000.0,53.0,53.0,3.0,2.0,1.0,8.0,False,False,False,-34.556629,-58.467656,2024-01-20 00:00:00
MLA778339923,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,,34.0,34.0,1.0,1.0,1.0,14.0,False,True,False,-34.595668,-58.443318,2025-01-30 00:00:00
MLA571361980,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,599000.0,44.0,44.0,2.0,1.0,1.0,,False,False,False,-34.543416,-58.473245,2024-10-01 00:00:00
MLA705448589,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,515000.0,22.0,22.0,1.0,1.0,1.0,10.0,True,True,False,-34.590739,-58.414029,2024-02-13 00:00:00
MLA676718251,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,912000.0,51.0,51.0,2.0,1.0,1.0,0.0,True,True,False,-34.572979,-58.469036,2024-11-23 00:00:00
MLA334360401,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,618000.0,50.0,50.0,3.0,2.0,1.0,45.0,False,True,False,-34.5771,-58.437732,2024-08-13 00:00:00
MLA146708145,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1184000.0,80.0,,4.0,3.0,2.0,,True,False,False,-34.567556,-58.435294,2024-07-26 00:00:00
MLA981910254,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,343000.0,41.0,41.0,1.0,1.0,1.0,,False,False,False,-34.640689,-58.371015,2025-08-09 00:00:00
MLA781836670,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,501000.0,37.0,37.0,2.0,1.0,1.0,,True,False,False,-34.589896,-58.433489,2024-09-27 00:00:00
MLA427437511,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,514000.0,51.0,51.0,3.0,2.0,,,False,False,False,-34.554851,-58.449097,2024-02-07 00:00:00
MLA235586245,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,600000.0,45.0,45.0,2.0,1.0,1.0,4.0,True,True,False,-34.593554,-58.402352,2024-05-31 00:00:00
MLA626863675,Inmuebles,Alquiler,PH,San Telmo,727000.0,,42.0,2.0,1.0,1.0,12.0,True,True,False,-34.620136,-58.374547,2025-01-19 00:00:00
MLA866317679,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,529000.0,43.0,43.0,2.0,1.0,1.0,9.0,False,True,False,-34.598158,-58.425945,2024-10-02 00:00:00
MLA417847006,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,212000.0,20.0,20.0,1.0,1.0,1.0,,True,False,False,-34.566458,-58.489453,2025-04-02 00:00:00
MLA427608667,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,959000.0,68.0,68.0,3.0,,2.0,,False,True,False,-34.589289,-58.375732,2024-02-14 00:00:00
MLA480738950,Inmuebles,Alquiler,PH,Flores,1430000.0,92.0,96.0,3.0,2.0,1.0,5.0,False,True,False,-34.626192,-58.47237,2024-05-26 00:00:00
MLA372885664,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,2945000.0,64.0,64.0,3.0,2.0,1.0,5.0,False,False,False,-34.5663,-58.429236,2024-03-04 00:00:00
MLA151830882,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,583000.0,61.0,61.0,3.0,2.0,2.0,,False,True,False,-34.603961,-58.420416,2024-09-09 00:00:00
MLA297806421,Inmuebles,Alquiler,PH,Caballito,618000.0,46.0,68.0,2.0,1.0,1.0,,False,True,False,-34.609833,-58.443893,2024-01-07 00:00:00
MLA618058610,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,2770000.0,109.0,109.0,5.0,4.0,2.0,50.0,False,True,False,-34.555747,-58.465727,2025-02-25 00:00:00
MLA845671341,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,952000.0,74.0,74.0,4.0,3.0,2.0,13.0,False,True,False,-34.613303,-58.373769,2024-01-30 00:00:00
MLA978277845,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,689000.0,31.0,31.0,2.0,,1.0,3.0,True,True,True,-34.592458,-58.381102,2024-11-05 00:00:00
MLA713811172,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,517000.0,34.0,34.0,2.0,1.0,1.0,,False,False,False,-34.618275,-58.414122,2025-01-14 00:00:00
MLA677640042,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,601000.0,35.0,35.0,2.0,1.0,1.0,,False,False,False,-34.581755,-58.393121,2024-12-22 00:00:00
MLA840849788,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1796000.0,124.0,124.0,5.0,4.0,3.0,26.0,False,True,False,-34.593338,-58.4916,2024-04-22 00:00:00
MLA838853831,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,253000.0,20.0,20.0,2.0,1.0,1.0,45.0,False,True,False,-34.627417,-58.433939,2024-04-06 00:00:00
MLA311110095,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,729000.0,,36.0,1.0,1.0,1.0,,False,True,False,-34.556654,-58.454796,2025-04-13 00:00:00
MLA225493635,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,469000.0,42.0,42.0,2.0,1.0,1.0,2.0,False,True,False,-34.596602,-58.39947,2024-06-03 00:00:00
MLA721536266,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,3561000.0,153.0,,7.0,6.0,4.0,14.0,False,False,False,-34.550874,-58.460707,2025-04-05 00:00:00
MLA407977114,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,521000.0,20.0,20.0,1.0,1.0,1.0,10.0,True,True,False,-34.583864,-58.451456,2024-11-19 00:00:00
MLA502368152,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1034000.0,66.0,66.0,4.0,3.0,2.0,8.0,False,True,False,-34.570411,-58.440002,2024-04-02 00:00:00
MLA487762207,Inmuebles,Alquiler,PH,Belgrano,1524000.0,86.0,98.0,3.0,,2.0,16.0,False,False,True,-34.568972,-58.469401,2024-08-02 00:00:00
MLA821922262,Inmuebles,Alquiler,PH,San Telmo,717000.0,70.0,78.0,2.0,1.0,1.0,9.0,False,False,False,-34.630537,-58.368006,2025-01-23 00:00:00
MLA724579260,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1448000.0,68.0,,3.0,2.0,2.0,20.0,False,True,False,-34.580635,-58.393006,2025-05-24 00:00:00
MLA283806886,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,580000.0,37.0,37.0,1.0,1.0,1.0,,False,True,False,-34.577633,-58.431161,2025-06-14 00:00:00
MLA416089562,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,724000.0,50.0,50.0,2.0,1.0,1.0,,False,False,False,-34.586467,-58.439921,2025-06-09 00:00:00
MLA954181308,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,688000.0,38.0,38.0,2.0,1.0,1.0,25.0,False,True,False,-34.604583,-58.459908,2025-01-24 00:00:00
MLA168594550,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,305000.0,24.0,,1.0,1.0,1.0,,False,False,False,-34.576973,-58.460925,2025-08-17 00:00:00
MLA212029572,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,739000.0,40.0,40.0,3.0,2.0,1.0,22.0,False,True,False,-34.607673,-58.435676,2025-04-09 00:00:00
MLA137174552,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1220000.0,91.0,,5.0,4.0,3.0,13.0,False,True,False,-34.552738,-58.454829,2024-07-30 00:00:00
MLA614791268,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,,59.0,,3.0,2.0,2.0,6.0,False,False,False,-34.642424,-58.422237,2025-03-27 00:00:00
MLA501244620,Inmuebles,Alquiler,DEPARTAMENTO,Flores,923000.0,64.0,64.0,2.0,1.0,1.0,10.0,False,True,False,-34.621917,-58.465523,2024-07-18 00:00:00
MLA543044402,Inmuebles,Alquiler,PH,Colegiales,1073000.0,63.0,,3.0,2.0,1.0,,False,False,False,-34.577021,-58.428842,2024-04-30 00:00:00
MLA212952820,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,,113.0,113.0,5.0,4.0,3.0,,False,True,False,-34.618562,-58.415482,2025-04-15 00:00:00
MLA965909925,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1161000.0,85.0,85.0,4.0,3.0,2.0,14.0,False,True,False,-34.563186,-58.464017,2024-08-31 00:00:00
MLA528339292,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,642000.0,55.0,55.0,2.0,1.0,1.0,,False,False,False,-34.567535,-58.479298,2025-03-28 00:00:00
MLA284452759,Inmuebles,Alquiler,DEPARTAMENTO,Flores,260000.0,31.0,31.0,2.0,1.0,1.0,3.0,True,False,True,-34.619503,-58.454234,2024-11-14 00:00:00
MLA865705844,Inmuebles,Alquiler,CASA,Nuñez,1444000.0,93.0,251.0,3.0,2.0,2.0,7.0,True,False,False,-34.52624,-58.449996,2024-04-24 00:00:00
MLA867357194,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1855000.0,96.0,96.0,5.0,4.0,3.0,,False,True,False,-34.577498,-58.469806,2024-07-20 00:00:00
MLA509913564,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,935000.0,51.0,51.0,3.0,2.0,1.0,4.0,False,False,False,-34.583027,-58.487599,2024-02-23 00:00:00
MLA170755072,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,2011000.0,86.0,86.0,4.0,3.0,2.0,,False,True,False,-34.585556,-58.373224,2025-07-31 00:00:00
MLA874404669,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,879000.0,69.0,69.0,4.0,3.0,2.0,2.0,False,True,True,-34.635106,-58.3503,2024-01-26 00:00:00
MLA811096990,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,577000.0,31.0,31.0,2.0,1.0,1.0,12.0,False,True,False,-34.608748,-58.424499,2024-07-01 00:00:00
MLA182847465,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,868000.0,59.0,59.0,2.0,1.0,1.0,,False,True,False,-34.601892,-58.423385,2025-07-18 00:00:00
MLA581581254,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,376000.0,48.0,48.0,1.0,1.0,1.0,30.0,False,True,False,-34.623568,-58.440073,2024-02-17 00:00:00
