codigo,operacion,tipo_inmueble,barrio,precio_publicado,superficie,descripcion,coordenadas,publicado
AP-70927,Alquiler,departamento,Caballito,$2.628.000/mes,149,7 ambientes. 4 baños. balcón. 23 años,"-34.623366938765926,-58.46295998700179",17-02-2024
AP-38812,Alquiler,departamento,Belgrano,$542.000/mes,41,1 dorm. balcón. a estrenar,"-34.577124244656275,-58.460476788689284",12-02-2024
AP-41636,Alquiler,casa,Villa Crespo,$2.520.000/mes,96 a 106 m2,2 dorm. con cochera,,15-10-2024
AP-55036,Alquiler,casa,San Telmo,$483.000/mes,60,3 ambientes. 2 dorm. 2 baños,,14-12-2024
AP-93846,Alquiler,departamento,Caballito,$319.000/mes,,1 ambientes. 1 dorm. balcón. a estrenar,,02-05-2025
AP-79922,Alquiler,departamento,Caballito,$1.461.000/mes,81,3 ambientes. 2 dorm. 2 baños. balcón,,18-02-2025
AP-53880,Alquiler,ph,Villa Crespo,Consultar,82,3 ambientes. 2 dorm. 2 baños. con cochera. a estrenar,,11-08-2024
AP-86781,Alquiler,ph,Colegiales,$675.000/mes,65,2 dorm. con cochera. pileta,"-34.57577814240198,-58.46063998041622",19-05-2024
AP-69847,Alquiler,departamento,Colegiales,$999.000/mes,59,3 ambientes. 2 dorm. con cochera. 36 años,"-34.5832048094648,-58.45724605956992",14-01-2025
AP-20607,Alquiler,departamento,Belgrano,$896.000/mes,37,2 ambientes. 1 baños. 16 años,,07-08-2024
AP-85661,Alquiler,departamento,Flores,$216.000/mes,25,1 dorm. 1 baños. balcón. 6 años,,21-08-2024
AP-22649,Alquiler,departamento,Palermo,$795.000/mes,35,2 ambientes. 1 baños,"-34.56019655015725,-58.434929967426555",24-10-2024
AP-38212,Alquiler,departamento,Caballito,$718.000/mes,53,3 ambientes. 2 dorm. con cochera. 38 años,"-34.63580626869237,-58.42202339658556",02-10-2024
AP-57590,Alquiler,ph,Belgrano,Consultar,49,2 ambientes. 1 dorm. 1 baños. 1 años,"-34.555077386338375,-58.46391972459547",05-08-2025
AP-25038,Alquiler,departamento,Caballito,$470.000/mes,36,1 ambientes. 1 dorm. 1 baños,"-34.612296579284674,-58.442392104902275",20-05-2024
AP-79532,Alquiler,ph,Belgrano,$2.759.000/mes,148,5 ambientes. 4 dorm. 2 baños. 13 años,"-34.55816070524356,-58.46960042268843",23-08-2024
AP-63666,Alquiler,departamento,Caballito,$994.000/mes,62,2 ambientes. 1 baños. con cochera. balcón,,01-10-2024
AP-62738,Alquiler,departamento,San Telmo,$339.000/mes,20,1 ambientes. 1 dorm. 1 baños. balcón,"-34.61723288264045,-58.35776466074522",01-04-2024
AP-37721,Alquiler,ph,San Telmo,$928.000/mes,61,2 ambientes. 1 baños. con cochera. pileta. 5 años,"-34.62085023153417,-58.36788418790369",25-03-2025
AP-27514,Alquiler,departamento,Recoleta,$978.000/mes,35,2 ambientes. 1 baños. con cochera,,24-05-2025
AP-43954,Alquiler,ph,Boedo,$1.579.000/mes,82,3 ambientes. 2 dorm. pileta,"-34.66913090122107,-58.40924160304865",03-02-2025
AP-29108,Alquiler,departamento,Nuñez,$475.000/mes,36,1 dorm. 1 baños. balcón,,12-04-2025
AP-11262,Alquiler,departamento,Boedo,$434.000/mes,31,1 ambientes. 1 dorm,,16-12-2024
AP-72415,Alquiler,departamento,San Telmo,$525.000/mes,45,2 ambientes. 1 dorm. 1 baños,"-34.60653321370763,-58.3774452930456",10-01-2025
AP-73109,Alquiler,casa,Nuñez,$2.248.000/mes,81,3 ambientes. 2 baños. pileta. 6 años,"-34.54687216391308,-58.44791498129474",07-08-2024
AP-50497,Alquiler,departamento,Nuñez,$791.000/mes,48,2 ambientes. 1 dorm. 1 baños. balcón,"-34.54110422514096,-58.454976675975274",04-05-2024
AP-36823,Alquiler,departamento,Almagro,$263.000/mes,30,1 dorm,"-34.59974752618026,-58.430146236692345",19-07-2024
AP-36967,Alquiler,casa,Belgrano,Consultar,87,3 ambientes. 2 baños. balcón,"-34.55625431252435,-58.44742012247385",26-01-2025
AP-12665,Alquiler,departamento,Caballito,$1.085.000/mes,73,3 ambientes. 1 baños. 4 años,"-34.62650441879446,-58.44147067690674",02-10-2024
AP-83814,Alquiler,departamento,Recoleta,$740.000/mes,39,2 ambientes. 6 años,"-34.59694568190475,-58.40632620846509",24-07-2025
AP-36448,Alquiler,departamento,Villa Crespo,$1.122.000/mes,63,3 ambientes. 2 dorm. a estrenar,,30-04-2025
AP-33710,Alquiler,departamento,Boedo,$1.185.000/mes,91,5 ambientes. 4 dorm. balcón. 17 años,"-34.630412203880134,-58.4219931749676",09-07-2025
AP-15516,Alquiler,departamento,Flores,$547.000/mes,58,3 ambientes. 2 dorm. 2 años,,07-04-2025
AP-91090,Alquiler,departamento,Villa Urquiza,$466.000/mes,46,2 ambientes. 1 dorm. 1 baños. balcón. 40 años,"-34.57625004660474,-58.475053777074045",25-04-2025
AP-72762,Alquiler,casa,Colegiales,$2.942.000/mes,188,6 ambientes. 5 dorm. 4 baños. 18 años,,03-02-2025
AP-48710,Alquiler,departamento,San Telmo,$498.000/mes,40,1 dorm. con cochera. balcón. 3 años,,09-03-2025
AP-45747,Alquiler,departamento,Recoleta,$421.000/mes,26,Balcón,,11-11-2024
AP-20577,Alquiler,departamento,Colegiales,$475.000/mes,34,1 baños. balcón,"-34.555944116254366,-58.45467841933428",08-08-2024
AP-90163,Alquiler,departamento,Villa Urquiza,$396.000/mes,21 a 31 m2,1 ambientes. 1 dorm,"-34.56843226364208,-58.4940184292721",21-07-2025
AP-40979,Alquiler,departamento,Recoleta,$917.000/mes,48 a 58 m2,3 ambientes. 2 dorm,"-34.58666996345569,-58.41211756693709",12-10-2024
AP-82533,Alquiler,departamento,Belgrano,$1.574.000/mes,80 a 90 m2,4 ambientes. 3 dorm. 11 años,"-34.57765039967088,-58.477552269986354",22-09-2024
AP-35320,Alquiler,departamento,Colegiales,$1.512.000/mes,96,4 ambientes. 3 dorm. balcón. 18 años,"-34.59385129854097,-58.45933471186311",21-04-2024
AP-44290,Alquiler,departamento,Nuñez,$1.009.000/mes,64,3 ambientes. 2 dorm. 1 baños. 16 años,"-34.534070950814744,-58.44939912321061",24-07-2025
AP-99719,Alquiler,ph,Villa Urquiza,$524.000/mes,35,2 ambientes. 1 dorm. con cochera. pileta. 18 años,,16-06-2025
AP-76352,Alquiler,departamento,Villa Urquiza,$711.000/mes,,1 dorm. 1 baños. 16 años,"-34.571693182829655,-58.475229758610354",04-07-2025
AP-77601,Alquiler,departamento,Caballito,$1.335.000/mes,88,3 dorm. 1 baños. balcón,,11-04-2024
AP-91021,Alquiler,departamento,Nuñez,$531.000/mes,31,1 ambientes. 1 dorm. 1 baños. 3 años,,30-10-2024
AP-75636,Alquiler,departamento,Nuñez,$927.000/mes,51,2 ambientes,"-34.575660060783434,-58.46658426648659",23-05-2025
AP-58275,Alquiler,departamento,Nuñez,$2.292.000/mes,,5 ambientes. con cochera. balcón. 20 años,,20-09-2024
AP-58345,Alquiler,departamento,Caballito,$675.000/mes,51,1 dorm. 1 baños. 27 años,"-34.61557515326222,-58.43975062750921",14-06-2025
AP-14188,Alquiler,departamento,Villa Crespo,$460.000/mes,32,1 baños,,29-12-2024
AP-16935,Alquiler,departamento,Belgrano,$503.000/mes,27 a 37 m2,1 ambientes. 1 dorm. con cochera. 3 años,"-34.56346504735054,-58.473729811305695",25-07-2024
AP-48622,Alquiler,departamento,Recoleta,$1.144.000/mes,54,2 ambientes. 1 baños,"-34.58804695011154,-58.386594035242105",31-07-2024
AP-58137,Alquiler,departamento,Flores,$450.000/mes,35 a 45 m2,2 ambientes. 1 dorm. 1 baños. con cochera. balcón. 8 años,,09-08-2025
AP-61446,Alquiler,departamento,Colegiales,$808.000/mes,54 a 64 m2,3 ambientes. 2 dorm. 1 baños. balcón,"-34.571101884131615,-58.45990098523527",21-07-2025
AP-37640,Alquiler,departamento,Boedo,$417.000/mes,51,2 ambientes. 1 dorm. 22 años,"-34.63156633059146,-58.411302261638774",20-06-2024
AP-26058,Alquiler,ph,Almagro,$538.000/mes,43,2 ambientes. 1 dorm. a estrenar,"-34.62032778958297,-58.433042964339",31-08-2024
AP-10895,Alquiler,departamento,San Telmo,$1.390.000/mes,75 a 85 m2,4 ambientes. 2 baños. balcón,"-34.634058689263014,-58.36053903253501",18-06-2024
AP-82424,Alquiler,departamento,Caballito,$773.000/mes,59,3 ambientes. 2 dorm. 6 años,"-34.642424324809284,-58.42223723610355",31-12-2024
AP-68714,Alquiler,departamento,Recoleta,Consultar,55 a 65 m2,3 ambientes. 1 baños. con cochera,"-34.59066265925551,-58.41119727683258",16-04-2024
AP-53122,Alquiler,departamento,San Telmo,Consultar,24,1 ambientes. 1 baños. con cochera. balcón. 20 años,"-34.62081306043684,-58.36599707767577",16-06-2025
AP-73130,Alquiler,departamento,Villa Crespo,$1.032.000/mes,49,2 dorm. 2 baños. balcón. a estrenar,"-34.59464176980292,-58.44396244765819",21-11-2024
AP-85532,Alquiler,departamento,Palermo,$872.000/mes,46,2 ambientes. 1 dorm. 1 baños. balcón. 19 años,"-34.56562873370517,-58.43406454400093",30-05-2024
AP-71629,Alquiler,departamento,Boedo,$404.000/mes,36,2 ambientes. 14 años,,02-10-2024
AP-70708,Alquiler,departamento,Belgrano,$727.000/mes,54,1 dorm. 1 baños. 3 años,"-34.56807292488497,-58.46643075145145",16-04-2024
AP-89660,Alquiler,departamento,Colegiales,$1.126.000/mes,,1 dorm. 1 baños. 12 años,"-34.60259734617303,-58.452874291802935",27-03-2025
AP-48046,Alquiler,departamento,Colegiales,$828.000/mes,46,2 ambientes. 1 dorm. balcón. 6 años,,01-05-2025
AP-65751,Alquiler,departamento,Almagro,$766.000/mes,59,2 ambientes. 1 baños. 7 años,"-34.63106947260807,-58.43208709500446",02-08-2024
AP-52499,Alquiler,departamento,Villa Crespo,$914.000/mes,58,2 dorm,,26-04-2025
AP-35575,Alquiler,casa,Colegiales,$3.640.000/mes,150,5 ambientes. 3 baños,"-34.558198513824635,-58.455192013592196",20-05-2025
AP-91483,Alquiler,departamento,Boedo,$1.372.000/mes,109,5 ambientes. 4 dorm. 3 baños,"-34.62262655658314,-58.412247329820424",03-03-2024
AP-33281,Alquiler,departamento,San Telmo,$2.412.000/mes,112,5 ambientes. 4 dorm. balcón. 3 años,,18-09-2024
AP-38299,Alquiler,departamento,Villa Crespo,$970.000/mes,,3 ambientes. 1 baños. 6 años,"-34.62012063336183,-58.45896766442359",11-01-2024
AP-81871,Alquiler,departamento,Flores,$722.000/mes,59,3 ambientes. 2 dorm. 1 baños. con cochera. pileta,"-34.6446665241156,-58.46039931809386",13-02-2025
AP-81589,Alquiler,departamento,Villa Crespo,$364.000/mes,30,2 ambientes. 1 dorm. balcón,"-34.61544023096283,-58.43946547936165",26-07-2025
AP-96414,Alquiler,ph,Belgrano,$1.161.000/mes,70,Pileta. 14 años,,24-08-2024
AP-46161,Alquiler,departamento,Nuñez,$599.000/mes,44,2 ambientes. 1 dorm. 1 baños,"-34.54341635997665,-58.47324464983059",30-05-2025
AP-60728,Alquiler,departamento,Colegiales,$889.000/mes,61,3 ambientes. 25 años,"-34.547481732011015,-58.446076065840764",14-05-2025
AP-39769,Alquiler,ph,Villa Urquiza,$3.047.000/mes,152,3 baños. con cochera. balcón. 24 años,"-34.59730230391255,-58.48704564960405",15-02-2024
AP-97657,Alquiler,casa,San Telmo,$600.000/mes,60,3 ambientes. 2 dorm,"-34.61487343340928,-58.393969273178605",13-07-2025
AP-35183,Alquiler,departamento,Belgrano,$640.000/mes,42,2 ambientes. 1 baños. 4 años,"-34.570511933637924,-58.479532212638716",09-08-2025
AP-29941,Alquiler,departamento,Colegiales,Consultar,87,Balcón. 9 años,,21-06-2025
AP-21268,Alquiler,departamento,Flores,$332.000/mes,31,1 dorm. a estrenar,"-34.62178730480543,-58.44463471334471",28-01-2025
AP-77518,Alquiler,departamento,Villa Urquiza,$473.000/mes,30,1 ambientes. 1 dorm. 1 baños. balcón. 19 años,"-34.56229345847453,-58.492750090854145",01-06-2024
AP-12804,Alquiler,ph,Palermo,$1.626.000/mes,69,3 ambientes. con cochera,"-34.55933728946809,-58.43537935169369",31-08-2024
AP-34073,Alquiler,departamento,Nuñez,$721.000/mes,35,1 ambientes. 1 dorm. 1 baños. balcón. 3 años,"-34.55330473659436,-58.45749330382398",28-07-2024
AP-52212,Alquiler,departamento,Boedo,$806.000/mes,,2 ambientes. 1 dorm. 1 baños. con cochera,,08-04-2025
AP-83185,Alquiler,departamento,Palermo,$1.077.000/mes,52,3 ambientes. 2 dorm. 1 baños,,06-02-2024
AP-51460,Alquiler,departamento,Villa Crespo,$868.000/mes,35,2 ambientes. 1 baños. 15 años,"-34.58603555180186,-58.442199499338834",19-03-2025
AP-87455,Alquiler,departamento,Caballito,$1.070.000/mes,73,3 ambientes. 2 dorm,"-34.62226607066859,-58.44491780034451",20-10-2024
AP-45472,Alquiler,ph,Palermo,$1.353.000/mes,61,2 ambientes. 1 dorm. 1 baños. con cochera. pileta,"-34.58347158825411,-58.41979579032897",19-05-2024
AP-83771,Alquiler,ph,Almagro,$1.622.000/mes,104,4 ambientes. 3 dorm. 4 años,"-34.614875890735625,-58.43826973182653",13-06-2024
AP-62814,Alquiler,departamento,Caballito,$490.000/mes,36,2 baños. a estrenar,"-34.63092011255595,-58.45409288536013",08-04-2024
AP-46181,Alquiler,departamento,Recoleta,$830.000/mes,42,2 ambientes. 1 dorm. 1 baños. 10 años,"-34.57632934660448,-58.3875382804534",04-01-2024
AP-73265,Alquiler,departamento,Flores,$1.145.000/mes,93,4 ambientes. 3 dorm. con cochera. 23 años,,27-01-2024
AP-43506,Alquiler,departamento,Villa Urquiza,$1.613.000/mes,78 a 88 m2,4 ambientes. 3 dorm. 2 baños. balcón. 7 años,"-34.565016210367844,-58.46326929234117",15-02-2024
AP-63844,Alquiler,departamento,Recoleta,$729.000/mes,34,1 ambientes. 1 baños. 2 años,"-34.58125879964493,-58.406548588615856",05-11-2024
AP-34129,Alquiler,ph,Belgrano,$1.312.000/mes,108,3 ambientes. 1 baños. con cochera,"-34.58481575070465,-58.44888345245419",11-05-2024
AP-38429,Alquiler,departamento,Almagro,$476.000/mes,51,1 ambientes. 1 dorm. 52 años,"-34.60351782099037,-58.42230022773379",23-05-2024
AP-17967,Alquiler,departamento,Nuñez,$956.000/mes,43,2 ambientes. balcón,"-34.53319760903713,-58.47210713704095",02-07-2025
AP-95265,Alquiler,departamento,Recoleta,$1.433.000/mes,66,4 ambientes. 2 baños,"-34.619915489055316,-58.42230836197114",03-06-2024
AP-77671,Alquiler,departamento,Palermo,$5.337.000/mes,189,8 ambientes. 7 dorm. 5 baños,"-34.585919374613816,-58.42221798702548",08-09-2024
AP-48749,Alquiler,departamento,Villa Crespo,Consultar,42,1 baños. balcón,,28-11-2024
AP-64226,Alquiler,departamento,Belgrano,$520.000/mes,27,2 ambientes. 1 baños. balcón. 3 años,"-34.55689398126551,-58.45407216308726",13-07-2025
AP-29046,Alquiler,departamento,San Telmo,$450.000/mes,47,2 ambientes. balcón,"-34.62849851701319,-58.383764888917575",21-08-2024
AP-90137,Alquiler,departamento,Almagro,Consultar,38 a 48 m2,2 ambientes. 1 dorm. 1 baños. 10 años,,12-02-2024
AP-59106,Alquiler,departamento,Boedo,$985.000/mes,64,3 ambientes. 2 dorm,"-34.62859719811579,-58.409500264739926",02-07-2025
AP-46835,Alquiler,departamento,Belgrano,$1.179.000/mes,47,1 ambientes. 1 dorm. 1 baños,"-34.562380483479465,-58.46046873108993",13-07-2025
AP-55730,Alquiler,ph,Colegiales,$2.391.000/mes,108,3 ambientes. 2 dorm. con cochera. 8 años,,04-12-2024
AP-52687,Alquiler,ph,Flores,$748.000/mes,87,3 ambientes. 2 baños. pileta,,03-06-2025
AP-19630,Alquiler,casa,Villa Urquiza,$1.069.000/mes,55 a 65 m2,2 dorm. 2 baños. pileta. balcón,,16-08-2025
AP-56387,Alquiler,departamento,Caballito,$692.000/mes,59,3 ambientes. 2 dorm. 1 baños. balcón. 8 años,,26-04-2024
AP-65336,Alquiler,ph,Recoleta,$2.297.000/mes,102,4 ambientes. 2 baños,"-34.59115569896819,-58.389152242043366",16-08-2025
AP-35671,Alquiler,departamento,Colegiales,$1.081.000/mes,74,4 ambientes. 3 dorm,"-34.581349074690806,-58.47374822432188",09-03-2024
AP-96350,Alquiler,ph,San Telmo,$727.000/mes,35,1 dorm. 1 baños. con cochera. balcón,,02-10-2024
AP-31109,Alquiler,departamento,Caballito,Consultar,51,1 ambientes. 13 años,,01-04-2024
AP-64101,Alquiler,departamento,San Telmo,$1.181.000/mes,88,5 ambientes. 4 dorm. 3 baños. balcón. 16 años,"-34.62361860163677,-58.359701885473136",20-05-2024
AP-37663,Alquiler,departamento,Villa Urquiza,$1.124.000/mes,73,4 ambientes. 3 dorm. 2 baños. balcón,,21-08-2024
AP-11341,Alquiler,departamento,Palermo,$382.000/mes,21,1 ambientes. 1 baños,"-34.5840325926943,-58.423668928923476",17-01-2024
AP-17112,Alquiler,departamento,Recoleta,$745.000/mes,42,10 años,"-34.57310682952212,-58.37294819271451",24-07-2025
AP-41995,Alquiler,departamento,Nuñez,$2.398.000/mes,91,4 ambientes. 3 dorm. balcón,"-34.540439110314004,-58.46198045073909",21-07-2024
AP-13641,Alquiler,departamento,Villa Crespo,$1.322.000/mes,73,3 ambientes. 2 dorm. 2 baños. 12 años,"-34.58104676830392,-58.45384282499107",08-01-2024
AP-84119,Alquiler,departamento,Belgrano,$1.030.000/mes,63,2 ambientes. 1 dorm. 13 años,"-34.549768710974575,-58.455093708075275",01-02-2024
AP-25091,Alquiler,ph,Villa Crespo,$1.813.000/mes,92,3 dorm. 2 baños. a estrenar,"-34.615248044315905,-58.435223452851304",27-06-2024
AP-65008,Alquiler,departamento,Boedo,$1.177.000/mes,,4 ambientes. 2 baños. 21 años,,18-05-2025
AP-14421,Alquiler,departamento,Villa Urquiza,$663.000/mes,51,32 años,"-34.562137025441864,-58.48622519826265",08-02-2025
AP-10960,Alquiler,casa,Villa Urquiza,$1.352.000/mes,76,3 ambientes. 2 dorm. 2 baños. pileta. 46 años,,02-10-2024
AP-31279,Alquiler,casa,Villa Crespo,$1.014.000/mes,69,3 ambientes. 2 dorm. 33 años,"-34.58428674497599,-58.4316886698325",03-06-2025
AP-82749,Alquiler,departamento,Palermo,$1.113.000/mes,49,3 ambientes. 2 dorm. 1 baños. con cochera,"-34.58893988148084,-58.42886483789824",05-10-2024
AP-92074,Alquiler,departamento,Caballito,Consultar,110,5 ambientes. 4 dorm. 3 baños. con cochera. 8 años,"-34.62342287491168,-58.42147347406733",09-01-2025
AP-48596,Alquiler,departamento,Villa Crespo,$794.000/mes,57,3 ambientes. 1 baños. 31 años,,10-08-2025
AP-68903,Alquiler,casa,Villa Crespo,$1.152.000/mes,60,3 ambientes. 2 dorm. 2 baños. con cochera,"-34.59650790263419,-58.432268054342856",22-03-2025
AP-19327,Alquiler,ph,Belgrano,Consultar,60 a 70 m2,2 ambientes. 1 baños. 5 años,"-34.56300432870429,-58.456090656406076",04-10-2024
AP-24365,Alquiler,departamento,San Telmo,$2.412.000/mes,112,5 ambientes. 4 dorm. 3 años,"-34.621493328785974,-58.37246046321153",11-08-2024
AP-61395,Alquiler,ph,Belgrano,$1.331.000/mes,72,1 dorm. 1 baños. 34 años,"-34.575656453459594,-58.458806763686354",21-04-2025
AP-19345,Alquiler,departamento,Nuñez,$1.248.000/mes,68,2 dorm. con cochera. 5 años,"-34.535297137938166,-58.45382167595002",17-02-2024
AP-34015,Alquiler,departamento,Colegiales,Consultar,31 a 41 m2,1 ambientes. 1 dorm. 41 años,,11-01-2024
AP-68998,Alquiler,ph,Flores,$806.000/mes,63,3 ambientes. 2 dorm. con cochera. pileta. 16 años,"-34.613699510034714,-58.46500461551819",08-12-2024
AP-96989,Alquiler,departamento,Colegiales,$1.199.000/mes,56,3 ambientes. 2 dorm. 1 baños. con cochera. balcón. 22 años,"-34.55587867184083,-58.44573481691088",02-03-2025
AP-56027,Alquiler,departamento,Caballito,Consultar,39,2 ambientes. 1 baños. con cochera,"-34.61799183742254,-58.452783138051124",02-01-2024
AP-31878,Alquiler,departamento,Nuñez,$862.000/mes,46,2 ambientes. 1 dorm. 1 baños. con cochera. balcón. 5 años,"-34.546172906889524,-58.47656440065039",11-02-2025
AP-89677,Alquiler,departamento,San Telmo,$651.000/mes,61,3 ambientes. 2 dorm. con cochera. balcón,,07-04-2025
AP-62563,Alquiler,ph,Belgrano,$1.863.000/mes,93,4 ambientes. 3 dorm. pileta. 27 años,"-34.57217179476274,-58.4516288041638",12-08-2025
AP-56269,Alquiler,departamento,Belgrano,$680.000/mes,29,1 ambientes. 1 dorm. 1 baños. con cochera,"-34.55666326953154,-58.46686740974297",30-06-2024
AP-25045,Alquiler,departamento,Belgrano,$1.722.000/mes,86,3 dorm. 2 baños. con cochera. balcón. a estrenar,"-34.582012601120006,-58.47897680966297",20-07-2024
AP-47903,Alquiler,ph,Villa Crespo,$1.317.000/mes,59,2 ambientes. 1 dorm. 1 baños,"-34.61091605357995,-58.43601877469422",12-01-2024
AP-23761,Alquiler,departamento,Nuñez,$752.000/mes,44,2 ambientes. 1 dorm. balcón,"-34.56097408107181,-58.464959278579386",27-07-2024
AP-79299,Alquiler,departamento,Recoleta,$1.019.000/mes,63,3 ambientes. 2 dorm. balcón. 4 años,,02-03-2024
AP-79630,Alquiler,departamento,Caballito,$592.000/mes,46,2 ambientes. 1 dorm. 10 años,"-34.61899328009192,-58.43008256266969",13-05-2025
AP-96967,Alquiler,ph,Caballito,$1.318.000/mes,87,3 dorm. 2 baños. balcón,"-34.61623912780225,-58.43443113112285",19-04-2024
AP-15149,Alquiler,departamento,Nuñez,$410.000/mes,20,1 ambientes. 1 dorm. 9 años,"-34.52829935624826,-58.48604557004159",18-06-2024
AP-37230,Alquiler,departamento,San Telmo,$969.000/mes,68,2 ambientes. 1 dorm. 1 baños. balcón,,17-04-2024
AP-26688,Alquiler,departamento,Recoleta,$883.000/mes,37,2 ambientes. 1 dorm,,10-04-2025
AP-91849,Alquiler,departamento,San Telmo,$728.000/mes,96,3 dorm. 2 baños. balcón. 27 años,,20-06-2025
AP-76398,Alquiler,departamento,Belgrano,$1.574.000/mes,85,3 dorm. 2 baños. balcón,"-34.57765039967088,-58.477552269986354",23-06-2025
AP-56462,Alquiler,ph,Almagro,$565.000/mes,35,2 ambientes. 1 dorm. con cochera,,16-03-2024
AP-94376,Alquiler,departamento,Almagro,$509.000/mes,29,1 ambientes. 1 dorm. 1 baños,,30-04-2025
AP-67147,Alquiler,departamento,Flores,$607.000/mes,60,2 ambientes. 1 dorm. balcón. 20 años,"-34.62256470088234,-58.486059236812764",19-06-2024
AP-39359,Alquiler,departamento,Colegiales,$1.355.000/mes,69 a 79 m2,3 ambientes. 2 dorm. 1 baños. 4 años,"-34.577789096098606,-58.45027559080378",04-04-2025
AP-44468,Alquiler,departamento,Belgrano,$389.000/mes,28,1 ambientes. 1 baños. con cochera. pileta. balcón,"-34.55929526006963,-58.458316667444684",26-07-2025
AP-46139,Alquiler,departamento,Palermo,$671.000/mes,42,2 ambientes. 1 dorm. 1 baños,"-34.57014216995652,-58.425105207403675",26-06-2025
AP-24499,Alquiler,departamento,Recoleta,$1.775.000/mes,56 a 66 m2,3 ambientes. 2 dorm. 1 baños,"-34.60107763653001,-58.38717679918764",23-05-2025
AP-12204,Alquiler,departamento,Colegiales,$1.450.000/mes,99,4 ambientes. 3 dorm,,19-02-2025
